FOLIO,FECHA,HORA,MINUTO,TIPO,VIOLENCIA,LATITUD,LONGITUD,DISTRITO,CUADRANTE,DIA,MES,ESTACION,AÑO
856499,2025-02-16,3,59,ROBO A CASA HABITACION,NO,28.620783,-106.073731,Zapata,70,16,2,Invierno,2025
856666,2025-02-16,7,13,ROBO DE VEHICULO,NO,28.614993,-106.085101,Zapata,68,16,2,Invierno,2025
856784,2025-02-16,9,44,ROBO A NEGOCIO,NO,28.744003,-106.132435,Colón,8,16,2,Invierno,2025
857552,2025-02-16,14,30,ROBO DE VEHICULO,NO,28.622725,-106.11492,Diana,32,16,2,Invierno,2025
857388,2025-02-16,14,40,ROBO A NEGOCIO,SI,28.696559,-106.119026,Villa,16,16,2,Invierno,2025
857532,2025-02-16,16,6,ROBO A NEGOCIO,NO,28.714865,-106.14625,Colón,12,16,2,Invierno,2025
857956,2025-02-16,19,11,ROBO DE VEHICULO,SI,28.646282,-106.106021,Diana,31,16,2,Invierno,2025
857949,2025-02-16,19,20,ROBO A NEGOCIO,NO,28.620021,-106.086031,Zapata,69,16,2,Invierno,2025
861468,2025-02-18,10,15,ROBO A NEGOCIO,NO,28.58992,-105.991463,Morelos,63,18,2,Invierno,2025
861914,2025-02-18,13,32,ROBO A CASA HABITACION,NO,28.660142,-106.109096,Villa,21,18,2,Invierno,2025
862374,2025-02-18,16,28,ROBO DE VEHICULO,NO,28.60129,-106.103285,Zapata,67,18,2,Invierno,2025
862369,2025-02-18,18,20,ROBO A CASA HABITACION,NO,28.738614,-106.11228,Colón,9,18,2,Invierno,2025
862585,2025-02-18,18,26,ROBO A CASA HABITACION,SI,28.679428,-106.081674,Villa,24,18,2,Invierno,2025
863108,2025-02-18,23,20,ROBO A NEGOCIO,SI,28.639134,-106.05167,Zapata,71,18,2,Invierno,2025
863300,2025-02-19,2,21,ROBO A NEGOCIO,NO,28.671948,-106.101053,Villa,22,19,2,Invierno,2025
863903,2025-02-19,12,0,ROBO A NEGOCIO,NO,28.753713,-106.124583,Colón,9,19,2,Invierno,2025
866106,2025-02-19,20,55,ROBO A CASA HABITACION,NO,28.67256,-105.979749,Morelos,47,19,2,Invierno,2025
866536,2025-02-20,15,10,ROBO A NEGOCIO,NO,28.622725,-106.11492,Diana,32,20,2,Invierno,2025
866558,2025-02-20,15,45,ROBO A NEGOCIO,NO,28.621628,-106.051586,Zapata,70,20,2,Invierno,2025
867124,2025-02-20,20,40,ROBO A NEGOCIO,NO,28.622725,-106.11492,Diana,32,20,2,Invierno,2025
867842,2025-02-21,7,18,ROBO A NEGOCIO,NO,28.727132,-106.117796,Colón,13,21,2,Invierno,2025
867960,2025-02-21,9,21,ROBO A NEGOCIO,NO,28.735193,-106.116274,Colón,8,21,2,Invierno,2025
868653,2025-02-21,16,0,ROBO A NEGOCIO,NO,28.736087,-106.135116,Colón,7,21,2,Invierno,2025
868724,2025-02-21,16,9,ROBO A NEGOCIO,NO,28.622725,-106.11492,Diana,32,21,2,Invierno,2025
868723,2025-02-21,21,23,ROBO A CASA HABITACION,NO,28.746218,-106.118745,Colón,9,21,2,Invierno,2025
870098,2025-02-22,10,34,ROBO A NEGOCIO,NO,28.638597,-106.080793,Ángel,37,22,2,Invierno,2025
871702,2025-02-22,23,48,ROBO A NEGOCIO,SI,28.63938,-106.047126,Morelos,49,22,2,Invierno,2025
872166,2025-02-23,4,8,ROBO A NEGOCIO,SI,28.595074,-106.005211,Morelos,61,23,2,Invierno,2025
872180,2025-02-23,4,10,ROBO A NEGOCIO,NO,28.724979,-106.116748,Colón,13,23,2,Invierno,2025
872239,2025-02-23,5,9,ROBO A NEGOCIO,NO,28.647065,-106.063662,Ángel,40,23,2,Invierno,2025
871278,2025-02-23,20,35,ROBO DE VEHICULO,NO,28.686934,-106.101617,Villa,20,23,2,Invierno,2025
874448,2025-02-24,0,49,ROBO A NEGOCIO,NO,28.752632,-106.130087,Colón,8,24,2,Invierno,2025
874672,2025-02-24,6,20,ROBO A NEGOCIO,NO,28.747753,-106.124974,Colón,8,24,2,Invierno,2025
874533,2025-02-24,8,31,ROBO A NEGOCIO,NO,28.678811,-106.021824,Morelos,46,24,2,Invierno,2025
874839,2025-02-24,8,48,ROBO DE VEHICULO,NO,28.59111,-106.024903,Morelos,60,24,2,Invierno,2025
874880,2025-02-24,9,23,ROBO A NEGOCIO,NO,28.624357,-106.067428,Zapata,70,24,2,Invierno,2025
875992,2025-02-24,17,5,ROBO A NEGOCIO,SI,28.60937,-106.029782,Morelos,55,24,2,Invierno,2025
876095,2025-02-24,18,52,ROBO A CASA HABITACION,NO,28.655027,-106.10029,Villa,25,24,2,Invierno,2025
877280,2025-02-25,10,35,ROBO A NEGOCIO,NO,28.728106,-106.140995,Colón,6,25,2,Invierno,2025
878637,2025-02-25,22,31,ROBO DE VEHICULO,NO,28.731147,-106.095396,Colón,14,25,2,Invierno,2025
879073,2025-02-26,6,37,ROBO DE VEHICULO,NO,28.747006,-106.138664,Colón,7,26,2,Invierno,2025
879154,2025-02-26,8,15,ROBO A NEGOCIO,NO,28.621031,-106.031015,Zapata,77,26,2,Invierno,2025
879172,2025-02-26,8,37,ROBO A NEGOCIO,NO,28.704327,-106.149718,Colón,11,26,2,Invierno,2025
879402,2025-02-26,10,24,ROBO A CASA HABITACION,NO,28.665921,-105.950153,Morelos,48,26,2,Invierno,2025
879415,2025-02-26,10,27,ROBO A CASA HABITACION,NO,28.619337,-106.064774,Zapata,70,26,2,Invierno,2025
879838,2025-02-26,14,0,ROBO DE VEHICULO,NO,28.607699,-106.057389,Zapata,76,26,2,Invierno,2025
880207,2025-02-26,15,15,ROBO A NEGOCIO,NO,28.746535,-106.160357,Colón,6,26,2,Invierno,2025
880956,2025-02-26,22,31,ROBO A NEGOCIO,NO,28.720283,-106.134746,Colón,13,26,2,Invierno,2025
878414,2025-02-26,23,27,ROBO A CASA HABITACION,NO,28.746302,-106.178435,Colón,6,26,2,Invierno,2025
881360,2025-02-27,6,40,ROBO A NEGOCIO,NO,28.675316,-106.09659,Villa,24,27,2,Invierno,2025
881440,2025-02-27,7,25,ROBO A NEGOCIO,NO,28.692531,-106.149464,Colón,11,27,2,Invierno,2025
881508,2025-02-27,8,10,ROBO DE VEHICULO,NO,28.735646,-106.145242,Colón,6,27,2,Invierno,2025
881529,2025-02-27,9,13,ROBO A CASA HABITACION,NO,28.661843,-106.116364,Villa,21,27,2,Invierno,2025
881906,2025-02-27,12,7,ROBO A NEGOCIO,NO,28.672331,-106.098411,Villa,22,27,2,Invierno,2025
882301,2025-02-27,12,55,ROBO A NEGOCIO,NO,28.620554,-106.028862,Morelos,55,27,2,Invierno,2025
883815,2025-02-28,5,57,ROBO DE VEHICULO,SI,28.739886,-106.117247,Colón,9,28,2,Invierno,2025
884246,2025-02-28,11,5,ROBO A NEGOCIO,NO,28.692942,-106.131721,Diana,28,28,2,Invierno,2025
884237,2025-02-28,11,14,ROBO DE VEHICULO,NO,28.613837,-106.074134,Zapata,75,28,2,Invierno,2025
885370,2025-02-28,20,21,ROBO A NEGOCIO,NO,28.696454,-106.087058,Villa,18,28,2,Invierno,2025
885385,2025-02-28,20,42,ROBO A NEGOCIO,SI,28.691501,-106.148009,Diana,28,28,2,Invierno,2025
885413,2025-02-28,20,45,ROBO DE VEHICULO,NO,28.606063,-106.015286,Morelos,56,28,2,Invierno,2025
885440,2025-02-28,21,30,ROBO A CASA HABITACION,NO,28.696057,-106.086788,Villa,18,28,2,Invierno,2025
885580,2025-02-28,21,50,ROBO A NEGOCIO,SI,28.658955,-105.955787,Morelos,48,28,2,Invierno,2025
885360,2025-03-01,20,20,ROBO A NEGOCIO,NO,28.696455,-106.087056,Villa,18,1,3,Invierno,2025
887484,2025-03-01,20,7,ROBO A CASA HABITACION,NO,28.622555,-106.102329,Diana,32,1,3,Invierno,2025
889873,2025-03-01,16,28,ROBO A NEGOCIO,NO,28.68537,-106.110985,Villa,20,1,3,Invierno,2025
886547,2025-03-01,9,34,ROBO A NEGOCIO,NO,28.640438,-106.079985,Ángel,37,1,3,Invierno,2025
886521,2025-03-01,9,15,ROBO A NEGOCIO,NO,28.629997,-106.001655,Morelos,52,1,3,Invierno,2025
886481,2025-03-01,8,28,ROBO A CASA HABITACION,NO,28.724966,-106.158645,Colón,6,1,3,Invierno,2025
886373,2025-03-01,7,24,ROBO A NEGOCIO,NO,28.61878,-106.021269,Morelos,55,1,3,Invierno,2025
886383,2025-03-01,7,10,ROBO A NEGOCIO,NO,28.719054,-106.161901,Colón,11,1,3,Invierno,2025
886144,2025-03-01,2,15,ROBO A CASA HABITACION,NO,28.731001,-106.101736,Colón,14,1,3,Invierno,2025
889791,2025-03-02,15,28,ROBO A NEGOCIO,SI,28.701645,-106.10021,Villa,17,2,3,Invierno,2025
889767,2025-03-02,15,5,ROBO A NEGOCIO,NO,28.740049,-106.114488,Colón,9,2,3,Invierno,2025
889628,2025-03-02,13,38,ROBO A NEGOCIO,NO,28.738179,-106.116984,Colón,9,2,3,Invierno,2025
889573,2025-03-02,13,13,ROBO A NEGOCIO,NO,28.612119,-106.062809,Zapata,75,2,3,Invierno,2025
889395,2025-03-02,11,51,ROBO A NEGOCIO,NO,28.637228,-106.077033,Ángel,37,2,3,Invierno,2025
888803,2025-03-02,3,30,ROBO A NEGOCIO,NO,28.76071,-106.168777,Colón,3,2,3,Invierno,2025
892401,2025-03-03,17,5,ROBO A NEGOCIO,NO,28.722559,-106.112964,Colón,13,3,3,Invierno,2025
893161,2025-03-03,21,45,ROBO A NEGOCIO,SI,28.692081,-106.095387,Villa,18,3,3,Invierno,2025
907331,2025-03-03,21,10,ROBO A NEGOCIO,SI,28.706172,-106.146392,Colón,11,3,3,Invierno,2025
892623,2025-03-03,18,59,ROBO A CASA HABITACION,NO,28.672442,-105.979674,Morelos,47,3,3,Invierno,2025
892100,2025-03-03,14,10,ROBO A CASA HABITACION,NO,28.680396000000002,-106.030091,Morelos,45,3,3,Invierno,2025
891874,2025-03-03,12,58,ROBO A NEGOCIO,NO,28.62203,-106.029164,Zapata,77,3,3,Invierno,2025
891272,2025-03-03,8,30,ROBO A NEGOCIO,NO,28.67048,-106.079374,Villa,24,3,3,Invierno,2025
891225,2025-03-03,7,42,ROBO A NEGOCIO,SI,28.651834,-106.031655,Morelos,50,3,3,Invierno,2025
891094,2025-03-03,5,12,ROBO A NEGOCIO,NO,28.742497,-106.13803,Colón,7,3,3,Invierno,2025
894128,2025-03-04,12,27,ROBO A NEGOCIO,NO,28.781713,-106.164382,Colón,3,4,3,Invierno,2025
896253,2025-03-05,13,0,ROBO A NEGOCIO,SI,28.726124,-106.120715,Colón,13,5,3,Invierno,2025
897092,2025-03-05,20,28,ROBO A CASA HABITACION,NO,28.735582,-106.11196,Colón,9,5,3,Invierno,2025
896746,2025-03-05,16,40,ROBO A NEGOCIO,NO,28.637599,-106.07587,Ángel,37,5,3,Invierno,2025
896773,2025-03-05,16,1,ROBO A CASA HABITACION,NO,28.730052,-106.114652,Colón,13,5,3,Invierno,2025
895912,2025-03-05,9,53,ROBO A CASA HABITACION,NO,28.704897,-105.975108,Morelos,44,5,3,Invierno,2025
896432,2025-03-05,2,9,ROBO A NEGOCIO,NO,28.727927,-106.121013,Colón,13,5,3,Invierno,2025
897638,2025-03-06,6,24,ROBO A NEGOCIO,NO,28.726471,-106.136618,Colón,7,6,3,Invierno,2025
897748,2025-03-06,8,16,ROBO A NEGOCIO,SI,28.738998,-106.136479,Colón,7,6,3,Invierno,2025
899003,2025-03-06,21,5,ROBO A CASA HABITACION,NO,28.610607,-106.016175,Morelos,56,6,3,Invierno,2025
898418,2025-03-06,14,5,ROBO DE VEHICULO,NO,28.698202,-106.120546,Villa,16,6,3,Invierno,2025
898262,2025-03-06,12,5,ROBO A NEGOCIO,NO,28.6763,-106.083131,Villa,24,6,3,Invierno,2025
898118,2025-03-06,11,42,ROBO A CASA HABITACION,NO,28.591073,-106.003595,Morelos,61,6,3,Invierno,2025
897995,2025-03-06,10,38,ROBO A CASA HABITACION,NO,28.592997,-106.006182,Morelos,61,6,3,Invierno,2025
897817,2025-03-06,8,53,ROBO A NEGOCIO,NO,28.679122,-106.08159,Villa,24,6,3,Invierno,2025
897661,2025-03-06,6,36,ROBO DE VEHICULO,NO,28.718147,-106.14351,Colón,12,6,3,Invierno,2025
897402,2025-03-06,0,11,ROBO A CASA HABITACION,NO,28.693059,-106.143373,Diana,28,6,3,Invierno,2025
900871,2025-03-07,22,50,ROBO A CASA HABITACION,NO,28.648731,-106.021838,Morelos,50,7,3,Invierno,2025
900903,2025-03-07,21,5,ROBO A NEGOCIO,NO,28.697682,-106.137281,Colón,12,7,3,Invierno,2025
900003,2025-03-07,13,40,ROBO A CASA HABITACION,NO,28.666343,-106.11151,Villa,22,7,3,Invierno,2025
899979,2025-03-07,13,26,ROBO A NEGOCIO,NO,28.620954,-106.110682,Diana,32,7,3,Invierno,2025
899949,2025-03-07,13,9,ROBO A NEGOCIO,NO,28.669372,-105.983345,Morelos,47,7,3,Invierno,2025
899539,2025-03-07,9,27,ROBO A NEGOCIO,NO,28.603101,-106.097119,Zapata,73,7,3,Invierno,2025
901656,2025-03-08,10,14,ROBO A NEGOCIO,NO,28.808055,-106.17727,Colón,1,8,3,Invierno,2025
901607,2025-03-08,9,13,ROBO A NEGOCIO,NO,28.709239,-106.131985,Colón,12,8,3,Invierno,2025
905457,2025-03-09,21,0,ROBO A NEGOCIO,NO,28.709858,-106.131822,Colón,12,9,3,Invierno,2025
904351,2025-03-09,13,21,ROBO DE VEHICULO,NO,28.674026,-106.116712,Villa,21,9,3,Invierno,2025
904385,2025-03-09,12,5,ROBO A NEGOCIO,NO,28.701716,-106.108546,Villa,17,9,3,Invierno,2025
903956,2025-03-09,6,28,ROBO A NEGOCIO,NO,28.747819,-106.123604,Colón,8,9,3,Invierno,2025
903802,2025-03-09,3,43,ROBO DE VEHICULO,NO,28.717712,-106.141758,Colón,12,9,3,Invierno,2025
903699,2025-03-09,1,30,ROBO A CASA HABITACION,SI,28.73436,-106.098514,Colón,14,9,3,Invierno,2025
904224,2025-03-09,10,18,ROBO A NEGOCIO,NO,28.63503,-106.120234,Diana,31,9,3,Invierno,2025
907164,2025-03-10,13,10,ROBO A NEGOCIO,SI,28.606135,-106.038007,Morelos,55,10,3,Invierno,2025
907384,2025-03-10,10,35,ROBO DE VEHICULO,NO,28.704996,-106.144602,Colón,11,10,3,Invierno,2025
906353,2025-03-10,9,45,ROBO DE VEHICULO,NO,28.643891,-106.083867,Villa,25,10,3,Invierno,2025
906289,2025-03-10,9,20,ROBO A NEGOCIO,NO,28.706773,-106.128627,Colón,12,10,3,Invierno,2025
906193,2025-03-10,8,25,ROBO A NEGOCIO,SI,28.625372,-106.049548,Zapata,72,10,3,Invierno,2025
906209,2025-03-10,8,10,ROBO A NEGOCIO,NO,28.656053,-106.108964,Villa,25,10,3,Invierno,2025
906073,2025-03-10,6,47,ROBO A NEGOCIO,NO,28.615436,-106.060309,Zapata,75,10,3,Invierno,2025
906008,2025-03-10,4,27,ROBO A NEGOCIO,NO,28.648354,-106.096376,Diana,31,10,3,Invierno,2025
905861,2025-03-10,1,17,ROBO A NEGOCIO,NO,28.645397,-106.038035,Morelos,51,10,3,Invierno,2025
909207,2025-03-11,18,54,ROBO A NEGOCIO,NO,28.621066,-106.029097,Zapata,77,11,3,Invierno,2025
908210,2025-03-11,10,50,ROBO A NEGOCIO,NO,28.672706,-106.113053,Villa,22,11,3,Invierno,2025
908212,2025-03-11,10,20,ROBO A NEGOCIO,NO,28.600988,-106.104493,Zapata,67,11,3,Invierno,2025
908001,2025-03-11,9,42,ROBO A NEGOCIO,NO,28.665215,-106.124069,Villa,21,11,3,Invierno,2025
910907,2025-03-12,16,16,ROBO A NEGOCIO,SI,28.670615,-106.128021,Villa,21,12,3,Invierno,2025
910503,2025-03-12,14,0,ROBO A CASA HABITACION,NO,28.649575,-106.070744,Ángel,36,12,3,Invierno,2025
910514,2025-03-12,13,21,ROBO A CASA HABITACION,NO,28.698981,-106.104344,Villa,17,12,3,Invierno,2025
910477,2025-03-12,12,50,ROBO DE VEHICULO,NO,28.604271,-105.992423,Morelos,57,12,3,Invierno,2025
910488,2025-03-12,10,54,ROBO A CASA HABITACION,SI,28.607053,-106.042598,Zapata,77,12,3,Invierno,2025
910120,2025-03-12,9,33,ROBO A CASA HABITACION,NO,28.600452,-106.083527,Zapata,74,12,3,Invierno,2025
914018,2025-03-13,23,0,ROBO DE VEHICULO,NO,28.591859,-106.094967,Zapata,73,13,3,Invierno,2025
913440,2025-03-13,17,26,ROBO A NEGOCIO,NO,28.645506,-106.092067,Villa,27,13,3,Invierno,2025
914384,2025-03-14,8,30,ROBO DE VEHICULO,NO,28.614201,-106.034407,Zapata,77,14,3,Invierno,2025
915024,2025-03-14,14,0,ROBO A NEGOCIO,NO,28.66209,-105.949843,Morelos,48,14,3,Invierno,2025
914685,2025-03-14,9,40,ROBO A NEGOCIO,NO,28.651283,-106.062668,Ángel,35,14,3,Invierno,2025
914411,2025-03-14,7,10,ROBO A NEGOCIO,NO,28.736811,-106.123296,Colón,8,14,3,Invierno,2025
916061,2025-03-14,23,40,ROBO A CASA HABITACION,NO,28.756713,-106.129036,Colón,4,14,3,Invierno,2025
914688,2025-03-14,9,58,ROBO A NEGOCIO,NO,28.67286,-105.985431,Morelos,47,14,3,Invierno,2025
916697,2025-03-15,10,29,ROBO A NEGOCIO,NO,28.673357,-106.026698,Morelos,46,15,3,Invierno,2025
916492,2025-03-15,8,45,ROBO A NEGOCIO,NO,28.665764,-106.115811,Villa,21,15,3,Invierno,2025
916098,2025-03-15,0,15,ROBO A CASA HABITACION,NO,28.722563,-106.118606,Colón,13,15,3,Invierno,2025
919528,2025-03-16,18,20,ROBO A NEGOCIO,NO,28.655707,-106.111723,Villa,21,16,3,Invierno,2025
919026,2025-03-16,9,55,ROBO A CASA HABITACION,NO,28.571414,-105.997124,Morelos,62,16,3,Invierno,2025
919037,2025-03-16,9,34,ROBO A NEGOCIO,NO,28.67342,-106.102561,Villa,22,16,3,Invierno,2025
918932,2025-03-16,8,58,ROBO A CASA HABITACION,NO,28.664294,-105.945465,Morelos,48,16,3,Invierno,2025
918846,2025-03-16,6,1,ROBO A NEGOCIO,NO,28.702029,-106.108349,Villa,17,16,3,Invierno,2025
922054,2025-03-17,20,30,ROBO DE VEHICULO,NO,28.690374,-106.116057,Villa,16,17,3,Invierno,2025
922384,2025-03-17,19,0,ROBO A NEGOCIO,NO,28.671685,-105.998805,Morelos,47,17,3,Invierno,2025
921500,2025-03-17,11,0,ROBO A NEGOCIO,NO,28.622088,-106.047947,Zapata,70,17,3,Invierno,2025
921401,2025-03-17,9,47,ROBO A CASA HABITACION,NO,28.694026,-106.105278,Villa,20,17,3,Invierno,2025
921328,2025-03-17,7,40,ROBO A NEGOCIO,NO,28.687727,-106.014258,Morelos,46,17,3,Invierno,2025
920920,2025-03-17,0,20,ROBO DE VEHICULO,SI,28.699901,-106.146586,Colón,11,17,3,Invierno,2025
921479,2025-03-17,10,54,ROBO A NEGOCIO,NO,28.721852,-106.109644,Colón,14,17,3,Invierno,2025
923560,2025-03-18,10,18,ROBO A NEGOCIO,NO,28.64438,-106.10937,Diana,31,18,3,Invierno,2025
924977,2025-03-18,20,55,ROBO A NEGOCIO,SI,28.598884,-106.018224,Morelos,56,18,3,Invierno,2025
924480,2025-03-18,17,55,ROBO A NEGOCIO,NO,28.648181,-106.100573,Diana,31,18,3,Invierno,2025
925373,2025-03-18,3,42,ROBO A CASA HABITACION,NO,28.636087,-106.065468,Ángel,39,18,3,Invierno,2025
927345,2025-03-19,22,30,ROBO A NEGOCIO,SI,28.653505,-106.069319,Villa,26,19,3,Invierno,2025
925903,2025-03-19,11,41,ROBO A NEGOCIO,NO,28.607925,-106.002494,Morelos,56,19,3,Invierno,2025
925793,2025-03-19,10,37,ROBO DE VEHICULO,NO,28.651814,-106.031313,Morelos,50,19,3,Invierno,2025
925280,2025-03-19,1,25,ROBO A NEGOCIO,NO,28.645383,-106.038005,Morelos,51,19,3,Invierno,2025
929557,2025-03-20,21,55,ROBO A NEGOCIO,SI,28.683646,-106.10007,Villa,24,20,3,Invierno,2025
929063,2025-03-20,18,15,ROBO A NEGOCIO,NO,28.637433,-106.07987,Ángel,37,20,3,Invierno,2025
928348,2025-03-20,16,50,ROBO A NEGOCIO,NO,28.637598,-106.075871,Ángel,37,20,3,Invierno,2025
928283,2025-03-20,12,50,ROBO A CASA HABITACION,NO,28.629683,-106.078078,Ángel,38,20,3,Invierno,2025
928166,2025-03-20,11,41,ROBO DE VEHICULO,NO,28.656606,-106.079531,Villa,26,20,3,Invierno,2025
928066,2025-03-20,11,2,ROBO DE VEHICULO,NO,28.61212,-106.057468,Zapata,76,20,3,Invierno,2025
927987,2025-03-20,10,29,ROBO DE VEHICULO,NO,28.741253,-106.12087,Colón,8,20,3,Invierno,2025
927991,2025-03-20,10,0,ROBO A NEGOCIO,NO,28.655547,-106.097883,Villa,25,20,3,Invierno,2025
928133,2025-03-20,17,35,ROBO A NEGOCIO,NO,28.598373,-106.031718,Morelos,55,20,3,Invierno,2025
931009,2025-03-21,16,40,ROBO A CASA HABITACION,NO,28.664727,-105.98057,Morelos,47,21,3,Primavera,2025
930614,2025-03-21,13,35,ROBO A NEGOCIO,NO,28.72806,-106.09525,Colón,14,21,3,Primavera,2025
930212,2025-03-21,9,47,ROBO A NEGOCIO,NO,28.626649,-106.08841,Zapata,69,21,3,Primavera,2025
929879,2025-03-21,3,40,ROBO A NEGOCIO,NO,28.654187,-105.960636,Morelos,48,21,3,Primavera,2025
933593,2025-03-22,19,30,ROBO A NEGOCIO,NO,28.730937,-106.113196,Colón,14,22,3,Primavera,2025
933515,2025-03-22,18,30,ROBO DE VEHICULO,NO,28.621696,-106.111328,Diana,32,22,3,Primavera,2025
932495,2025-03-22,9,30,ROBO A CASA HABITACION,NO,28.636364,-106.045055,Morelos,51,22,3,Primavera,2025
933311,2025-03-22,16,50,ROBO A CASA HABITACION,NO,28.64285,-106.108515,Diana,33,22,3,Primavera,2025
936439,2025-03-23,20,20,ROBO A CASA HABITACION,NO,28.784227,-106.158959,Colón,4,23,3,Primavera,2025
935410,2025-03-23,12,42,ROBO A NEGOCIO,NO,28.663209,-106.089364,Villa,25,23,3,Primavera,2025
935157,2025-03-23,10,47,ROBO A NEGOCIO,NO,28.631542,-106.060184,Zapata,71,23,3,Primavera,2025
935038,2025-03-23,9,15,ROBO A NEGOCIO,NO,28.638849,-106.07369,Ángel,37,23,3,Primavera,2025
935013,2025-03-23,8,54,ROBO DE VEHICULO,NO,28.74855,-106.150719,Colón,6,23,3,Primavera,2025
934989,2025-03-23,8,50,ROBO DE VEHICULO,NO,28.606223,-106.083631,Zapata,74,23,3,Primavera,2025
934435,2025-03-23,1,7,ROBO A NEGOCIO,NO,28.62203,-106.029164,Zapata,77,23,3,Primavera,2025
937960,2025-03-24,11,3,ROBO A NEGOCIO,NO,28.674966,-106.097719,Villa,24,24,3,Primavera,2025
939503,2025-03-24,21,45,ROBO A NEGOCIO,NO,28.684558,-106.111806,Villa,19,24,3,Primavera,2025
939304,2025-03-24,20,5,ROBO A NEGOCIO,SI,28.631529,-106.119767,Diana,33,24,3,Primavera,2025
938645,2025-03-24,15,58,ROBO A NEGOCIO,SI,28.732172,-106.119548,Colón,13,24,3,Primavera,2025
938512,2025-03-24,15,45,ROBO A NEGOCIO,NO,28.637437,-106.081589,Ángel,37,24,3,Primavera,2025
938477,2025-03-24,15,10,ROBO A NEGOCIO,NO,28.650015,-106.088138,Villa,25,24,3,Primavera,2025
938040,2025-03-24,10,50,ROBO A NEGOCIO,NO,28.622745,-106.029341,Zapata,77,24,3,Primavera,2025
937361,2025-03-24,4,26,ROBO A NEGOCIO,NO,28.632886,-106.071408,Ángel,41,24,3,Primavera,2025
937315,2025-03-24,3,55,ROBO A NEGOCIO,NO,28.625094,-106.049761,Zapata,72,24,3,Primavera,2025
939717,2025-03-24,23,51,ROBO A NEGOCIO,SI,28.680003,-106.110545,Villa,19,24,3,Primavera,2025
941645,2025-03-25,20,20,ROBO A NEGOCIO,NO,28.746535,-106.160357,Colón,6,25,3,Primavera,2025
940970,2025-03-25,15,5,ROBO A NEGOCIO,NO,28.688166,-106.037895,Morelos,45,25,3,Primavera,2025
940872,2025-03-25,15,0,ROBO DE VEHICULO,NO,28.611659,-106.013487,Morelos,56,25,3,Primavera,2025
940220,2025-03-25,9,47,ROBO A NEGOCIO,NO,28.672762,-105.98553,Morelos,47,25,3,Primavera,2025
943977,2025-03-26,21,48,ROBO DE VEHICULO,NO,28.634573,-106.069718,Ángel,41,26,3,Primavera,2025
943553,2025-03-26,17,1,ROBO A NEGOCIO,NO,28.632538,-106.12072,Diana,31,26,3,Primavera,2025
943003,2025-03-26,13,58,ROBO DE VEHICULO,NO,28.620735,-106.030964,Zapata,77,26,3,Primavera,2025
942226,2025-03-26,4,40,ROBO A NEGOCIO,NO,28.696288,-106.112835,Villa,17,26,3,Primavera,2025
946407,2025-03-27,23,50,ROBO A NEGOCIO,SI,28.659752,-106.005618,Morelos,52,27,3,Primavera,2025
946232,2025-03-27,22,17,ROBO DE VEHICULO,NO,28.629802,-106.075411,Ángel,38,27,3,Primavera,2025
945150,2025-03-27,14,15,ROBO A NEGOCIO,SI,28.719183,-106.148213,Colón,12,27,3,Primavera,2025
944574,2025-03-27,10,4,ROBO A CASA HABITACION,NO,28.666416,-105.982324,Morelos,47,27,3,Primavera,2025
947011,2025-03-28,10,0,ROBO A NEGOCIO,NO,28.64467,-106.069426,Ángel,36,28,3,Primavera,2025
946636,2025-03-28,4,17,ROBO A NEGOCIO,SI,28.673173,-106.025868,Morelos,46,28,3,Primavera,2025
946663,2025-03-28,4,52,ROBO A NEGOCIO,NO,28.631422,-106.061928,Zapata,70,28,3,Primavera,2025
950938,2025-03-29,20,4,ROBO A NEGOCIO,NO,28.700155,-106.007516,Morelos,44,29,3,Primavera,2025
952322,2025-03-30,8,56,ROBO A NEGOCIO,NO,28.670184,-105.979057,Morelos,47,30,3,Primavera,2025
952289,2025-03-30,6,15,ROBO A NEGOCIO,NO,28.667277,-106.0713,Villa,26,30,3,Primavera,2025
952901,2025-03-30,14,20,ROBO A CASA HABITACION,NO,28.778244,-106.166829,Colón,3,30,3,Primavera,2025
955946,2025-03-31,18,21,ROBO A NEGOCIO,NO,28.671648,-105.998826,Morelos,47,31,3,Primavera,2025
955937,2025-03-31,17,59,ROBO A CASA HABITACION,NO,28.649967,-106.086178,Villa,25,31,3,Primavera,2025
954829,2025-03-31,10,15,ROBO A CASA HABITACION,NO,28.611254,-106.026693,Morelos,55,31,3,Primavera,2025
954732,2025-03-31,9,21,ROBO A NEGOCIO,SI,28.660168,-106.107902,Villa,23,31,3,Primavera,2025
956641,2025-04-01,0,40,ROBO A NEGOCIO,NO,28.616943,-106.031151,Morelos,55,1,4,Primavera,2025
956792,2025-04-01,2,26,ROBO A NEGOCIO,SI,28.635238,-106.064752,Ángel,39,1,4,Primavera,2025
956855,2025-04-01,4,0,ROBO DE VEHICULO,SI,28.593765,-106.08295,Zapata,78,1,4,Primavera,2025
957157,2025-04-01,9,16,ROBO A NEGOCIO,NO,28.609932,-106.065722,Zapata,75,1,4,Primavera,2025
957567,2025-04-01,14,20,ROBO A NEGOCIO,NO,28.625088,-106.066278,Zapata,70,1,4,Primavera,2025
958584,2025-04-01,20,20,ROBO A NEGOCIO,NO,28.727697,-106.131342,Colón,13,1,4,Primavera,2025
959223,2025-04-02,13,30,ROBO A CASA HABITACION,NO,28.601308,-106.03847,Morelos,55,2,4,Primavera,2025
